"ID","tag_image","respect","name","leader","age","tag","co_leader","capacity","members","rank","division","level","position","wins","leader_name","co_leader_name","leader_last_action"
41287,"41287-0.png",4953,"InfoWars.com",2043886,1959,"",0,15,1,"Unranked",0,1,0,0,"Alex_Jones",NA,1591707630
41289,"41289-0.png",5580,"Half Pail Water",2114081,1959,"",2114876,10,7,"Unranked",0,1,0,0,"df1panda","SayaBukanSifu",1556534253
41290,"41290-0.png",0,"Just4Kicks",2041853,1958,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41291,"41291-98170.png",201434,"UNDERWORLD ASSASSINS",2016238,1958,"Fiji",2923813,50,46,"Bronze",2,4,0,15,"SOUL_R3AP3R","HomieSliceMan",1702438728
41293,"41293-81743.png",29593,"Defensive Lynxes",138959,1957,"DL",610147,20,19,"Unranked",0,1,0,0,"Alexor","Wolly",1702394662
41294,"41294-0.png",4966,"bored",1889841,1957,"",0,10,1,"Unranked",0,1,0,0,"Phantomkirito",NA,1537197648
41295,"41295-62004.png",19167,"Sass",2135475,1957,"Sass",2136050,15,5,"Unranked",0,1,0,0,"Lkue","Mememememe",1702480454
41297,"41297-49253.png",467661,"Dog Pen Mafia",2145384,1957,"DPM",2868844,80,44,"Bronze",2,4,0,7,"Goddog","Kingangster",1702410557
41300,"41300-0.png",0,"Semanon",2156800,1957,"",0,25,0,"Unranked",0,1,0,0,NA,NA,NA
41301,"41301-0.png",6868,"Andors Training Faction",2205017,1957,"",0,15,15,"Unranked",0,1,0,0,"Explodegamer",NA,1699580745
41302,"41302-0.png",0,"Hospital",19120,1956,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41303,"41303-0.png",5154,"Chupaploy",2115692,1956,"",0,5,1,"Unranked",0,1,0,0,"Akylyu",NA,1626462926
41304,"41304-0.png",34408,"Vaction",1930688,1956,"",1959328,15,7,"Unranked",0,1,0,0,"Koni","NInjabuana",1698391988
41305,"41305-0.png",4983,"Narcos Italy",2156616,1956,"Capo",0,15,1,"Unranked",0,1,0,0,"Can",NA,1658666341
41306,"41306-0.png",4759,"Torn City",1538967,1956,"",0,15,1,"Unranked",0,1,0,0,"NurEriqa",NA,1583777237
41307,"41307-64250.png",3408,"Versus",2163188,1956,"VS",2146490,15,12,"Unranked",0,1,0,0,"pandafattingson","So-What",1662859287
41309,"41309-76485.png",96537,"Lucifers Saints",2868380,1955,"SLP",0,20,16,"Bronze",3,5,0,10,"V1R4LHazzard",NA,1702479394
41310,"41310-0.png",0,"The.Coordinators",1576340,1955,"THCO",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41311,"41311-64353.png",13124,"Newbies",2157378,1955,"",0,15,1,"Unranked",0,1,0,0,"Pussykitty",NA,1550936683
41313,"41313-97949.png",100951,"S.A.S",1779742,1954,"PONX",1986860,30,9,"Unranked",0,1,0,0,"kirth","-Knoxy-",1702478438
41314,"41314-0.png",5000,"Lexy Girl Power",2157306,1954,"",0,5,1,"Unranked",0,1,0,0,"sexy-lexy",NA,1558138504
41317,"41317-87880.png",8220,"Vortex Twisted",2053526,1954,"VT",0,15,1,"Unranked",0,1,0,0,"imurdergriefers",NA,1702475036
41318,"41318-96587.png",14986,"EdoGC",720246,1954,"",1939273,15,4,"Unranked",0,1,0,0,"Kiocki","NuggetPorn",1702474484
41320,"41320-0.png",4995,"LA.Laau",2075517,1953,"",0,5,1,"Unranked",0,1,0,0,"Doke",NA,1548044495
41321,"41321-0.png",5068,"public bank",93305,1953,"",1577100,5,2,"Unranked",0,1,0,0,"King-Nothing","asadie",1595502240
41322,"41322-0.png",19019,"Cannon Fodder",2160584,1953,"FODR",0,20,3,"Unranked",0,1,0,0,"Dakkas",NA,1668348941
41323,"41323-0.png",2500,"Majins Brood..",2154807,1953,"",0,15,13,"Unranked",0,1,0,0,"WhitePowder",NA,1689723288
41324,"41324-0.png",6610,"The fury of 0ne.",887043,1953,"",0,15,1,"Unranked",0,1,0,0,"SUN5KY",NA,1702372349
41326,"41326-0.png",4899,"Jigglypuffs",1981370,1953,"",0,10,2,"Unranked",0,1,0,0,"Dak5",NA,1685830014
41332,"41332-40260.png",11201,"The xan",2256625,1952,"",0,15,1,"Unranked",0,1,0,0,"FTMKINGPIN",NA,1579755310
41333,"41333-0.png",0,"Shadow_crow_clan",1937629,1952,"S.C.",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41334,"41334-0.png",0,"Pursue",2099372,1952,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41336,"41336-0.png",0,"Vaterz Bankyz",1577481,1952,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41338,"41338-0.png",0,"The legends",2072447,1951,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41339,"41339-0.png",6606,"Top",97493,1951,"",0,15,5,"Unranked",0,1,0,0,"Godofhell13",NA,1702485308
41340,"41340-0.png",10568,"hello 1 2 3",2172806,1951,"",0,10,1,"Unranked",0,1,0,0,"thanshwemdy",NA,1566735425
41341,"41341-0.png",4989,"Riddick",280741,1951,"",0,5,1,"Unranked",0,1,0,0,"Chaos_knight",NA,1607002510
41342,"41342-45025.png",67913,"The Gentlemen Recruiting",2163310,1951,"TGM",2279632,25,13,"Bronze",0,2,0,4,"AL4N","RsTim",1702481407
41343,"41343-0.png",4708,"Azos",1117312,1950,"",0,10,1,"Unranked",0,1,0,0,"_Shadow_",NA,1682672077
41344,"41344-0.png",4776,"Loan shark",2100176,1949,"",0,5,1,"Unranked",0,1,0,0,"munnzascellini",NA,1536776885
41345,"41345-0.png",0,"South-Side Reapers",2151389,1949,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41346,"41346-0.png",0,"Poker Bank",593130,1949,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41347,"41347-0.png",0,"Banana Shipping Co.",1953085,1948,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41348,"41348-0.png",0,"BenchWarmers 0.01",2143896,1948,"BW",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41349,"41349-0.png",4914,"live",1882010,1948,"",0,5,1,"Unranked",0,1,0,0,"ebola_bee",NA,1591296489
41350,"41350-0.png",0,"PandaSquad",1901515,1948,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41352,"41352-0.png",12937,"Hounds of Shadow",2181379,1948,"DOG§",0,20,3,"Unranked",0,1,0,0,"Muzaini",NA,1695964571
41353,"41353-0.png",0,"$",1631330,1947,"$",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41354,"41354-0.png",4694,"rxayz",1930691,1947,"",0,5,1,"Unranked",0,1,0,0,"RxayzB",NA,1683810237
41355,"41355-0.png",4997,"Uk420",2160001,1947,"",0,15,1,"Unranked",0,1,0,0,"Chloelizabeth",NA,1534393525
41356,"41356-0.png",7289,"Savage World Order 2.0",2080953,1947,"sWo",0,15,3,"Unranked",0,1,0,0,"The-Unyielding",NA,1535924133
41359,"41359-0.png",0,"Tolerated Therapy",1300884,1947,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41360,"41360-0.png",0,"chazey and co",1966978,1947,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41361,"41361-0.png",4721,"MP camp",435974,1946,"",0,15,1,"Unranked",0,1,0,0,"medziotojas",NA,1658742769
41362,"41362-18951.png",0,"Money Comes First",1448449,1946,"MCF",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41363,"41363-34820.png",540684,"WIT-Revolution",1847797,1946,"BO",0,80,39,"Silver",0,6,0,11,"Limitless_Riff",NA,1702487834
41365,"41365-80232.png",0,"THE_FORGOTTEN_ONES",2114408,1945,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41368,"41368-0.png",5083,"Casino",2115525,1945,"",0,10,1,"Unranked",0,1,0,0,"FACEMA-Peck",NA,1588483285
41369,"41369-51650.png",13524,"Phantia",2596277,1945,"PHNT",0,20,6,"Unranked",0,1,0,0,"THECAKEISTALKIN",NA,1694651695
41373,"41373-0.png",7764,"Isrealies",2159963,1945,"Iz",2158512,15,4,"Unranked",0,1,0,0,"Fillyz","Bazza88",1542576270
41375,"41375-0.png",4824,"Raven Crusaders",2108722,1944,"",0,15,1,"Unranked",0,1,0,0,"Ravenous_Vixen",NA,1584718786
41376,"41376-0.png",4161,"The Varden",1701751,1944,"",0,10,1,"Unranked",0,1,0,0,"InsaneJane",NA,1665522792
41377,"41377-0.png",0,"Nessy's Faction",1937088,1944,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41381,"41381-0.png",5332,"Winterfell-Recruiting",2109855,1943,"",0,10,1,"Unranked",0,1,0,0,"Arya_Stark",NA,1547363234
41383,"41383-91150.png",12960,"Black Flag Recruiting",2148598,1943,"YoHo",0,15,4,"Unranked",0,1,0,0,"theflyndunshman",NA,1701032018
41384,"41384-0.png",5401,"Circle Slamming Club",2102890,1943,"",0,15,1,"Unranked",0,1,0,0,"Palington",NA,1702472075
41387,"41387-0.png",0,"Rest in Place",492970,1943,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41388,"41388-0.png",5427,"Legion of regis",2333790,1943,"LOR",0,15,10,"Unranked",0,1,0,0,"shauncontois",NA,1588620563
41393,"41393-2020.png",0,"Candle Stick Makers",2171886,1942,"FIRE",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
41394,"41394-0.png",5004,"......",1643457,1942,"",0,5,1,"Unranked",0,1,0,0,"Sweet_CEO",NA,1540227089
41395,"41395-0.png",4874,"Kilsbys",793473,1941,"",0,15,1,"Unranked",0,1,0,0,"donaldduk163",NA,1599254027
41396,"41396-0.png",7298,"Knights of Night",856715,1941,"",1264965,15,4,"Unranked",0,1,0,0,"trunks420","mouse420",1702468030
41398,"41398-13683.png",18531,"Explosions and Tacos",667808,1941,"EAT",995179,15,3,"Unranked",0,1,0,0,"beaster","L0gan227",1702101736
41399,"41399-71517.png",0,"The Unwanted Shell",2172583,1941,"",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
41401,"41401-42208.png",0,"L3G10N",1620585,1941,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41402,"41402-0.png",0,"420blazeit",1982446,1941,"weed",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41404,"41404-0.png",4708,"STARS HQ",517138,1941,"SHQ",0,15,1,"Unranked",0,1,0,0,"lumpy054",NA,1685943906
41405,"41405-0.png",5158,"saladass",2663524,1941,"",0,10,1,"Unranked",0,1,0,0,"ScuptyWupty69",NA,1677713083
41406,"41406-0.png",1991,"Youngdaggerdickgang",2288335,1940,"300x",2162671,15,14,"Unranked",0,1,0,0,"soymochaccino","booho",1632223050
41408,"41408-0.png",5270,"Crail",999837,1940,"",0,15,1,"Unranked",0,1,0,0,"DragonForza",NA,1672084077
41411,"41411-0.png",4957,"QAS",2070245,1940,"",0,5,1,"Unranked",0,1,0,0,"Qadira",NA,1673191558
41412,"41412-0.png",4508,"Deagle Eagle",2081728,1940,"Deag",0,10,2,"Unranked",0,1,0,0,"YeetSkeetRepeat",NA,1699665719
41415,"41415-10875.png",0,"Warriors of Light",2136646,1940,"WoL",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41417,"41417-0.png",5177,"savage knights MC",2157999,1939,"",0,5,1,"Unranked",0,1,0,0,"potman420",NA,1701295686
41418,"41418-0.png",5351,"Death's Door",1966302,1939,"",0,15,2,"Unranked",0,1,0,0,"Deathly_",NA,1687033250
41419,"41419-18711.png",5319777,"Riot",974353,1938,"RIOT",2421315,100,83,"Diamond",5,23,17,29,"Riot","KKFrankie",1702487763
41421,"41421-0.png",0,"Westside Warriors",2065315,1938,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41423,"41423-0.png",4616,"SHOGUN Last Stand",1633648,1938,"SHGN",2056716,10,4,"Unranked",0,1,0,0,"Daedalus-","Xiryu",1702462119
41424,"41424-0.png",0,"Dragons",2036513,1937,"KILL",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41425,"41425-0.png",4960,"VOC",2148514,1936,"VOC",0,10,1,"Unranked",0,1,0,0,"Argathin",NA,1547158357
41426,"41426-10312.png",0,"Revengers",1112780,1936,"",0,25,0,"Unranked",0,1,0,0,NA,NA,NA
41427,"41427-0.png",6726,"A Faction",2152303,1936,"AFAC",0,15,1,"Unranked",0,1,0,0,"GamerNoob50",NA,1680767013
41428,"41428-0.png",0,"S$kat$k",1804054,1935,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41430,"41430-0.png",5057,"New York City",1801643,1935,"NYC",0,15,1,"Unranked",0,1,0,0,"Gaby4Life",NA,1541263521
41432,"41432-0.png",6326,"Mad Pheonix Empire",2479121,1935,"MPE",0,15,1,"Unranked",0,1,0,0,"FunnyMeme",NA,1611434254
41433,"41433-0.png",5413,"damage_dealerss",2125140,1935,"",0,10,1,"Unranked",0,1,0,0,"david173892",NA,1540927742
41435,"41435-0.png",4740,"LoanShark",1425835,1934,"",0,15,1,"Unranked",0,1,0,0,"Just_Dirty_Soap",NA,1696329923
41436,"41436-0.png",0,"Hehe",1725063,1934,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41438,"41438-0.png",4210,"Only me!",1388362,1934,"",0,5,1,"Unranked",0,1,0,0,"blindsatan",NA,1643901480
41440,"41440-0.png",0,"Southern mafia",2154074,1934,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41441,"41441-0.png",4967,"5150",1960422,1934,"",0,15,1,"Unranked",0,1,0,0,"Tawne",NA,1536285400
41444,"41444-73879.png",0,"M.A. 2",2160158,1933,"M_A",0,25,0,"Unranked",0,1,0,0,NA,NA,NA
41446,"41446-0.png",4653,"I hate scams",499955,1933,"",0,15,1,"Unranked",0,1,0,0,"direct4you",NA,1702456009
41447,"41447-0.png",0,"BigHerro",1704437,1933,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41448,"41448-0.png",4764,"The BO$$E$ 2.0",2099177,1933,"",0,15,6,"Unranked",0,1,0,0,"shinnmaa",NA,1586411166
41451,"41451-0.png",0,"Zomer",1734448,1933,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41453,"41453-0.png",5066,"Lily",2162777,1933,"",0,5,1,"Unranked",0,1,0,0,"lily-mae",NA,1547973879
41454,"41454-0.png",4950,"Generals",2162173,1932,"",0,10,1,"Unranked",0,1,0,0,"0013928htes",NA,1548701923
41455,"41455-47293.png",0,"NOFU",1584019,1932,"JPR",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41456,"41456-69585.png",128986,"Rusty's Ravagers",2125914,1932,"RR",2542045,40,20,"Silver",2,8,0,4,"luckyluke2722","Yiojimbo",1702480042
41458,"41458-0.png",5004,"War On Sam",2165490,1932,"",0,5,2,"Unranked",0,1,0,0,"kamisama_",NA,1647881083
41459,"41459-0.png",4797,"Babythel",2128938,1932,"",0,10,1,"Unranked",0,1,0,0,"Mabelthel",NA,1693797838
41460,"41460-13221.png",315018,"Waste Management Inc",2160368,1931,"",2164716,30,14,"Gold",1,11,0,20,"LukaZee","iCart",1702481094
41461,"41461-0.png",0,"Cause Im Sick Of Invites",283539,1931,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41462,"41462-0.png",5359,"SeptemberRain",2192233,1931,"",0,10,2,"Unranked",0,1,0,0,"redlight",NA,1562346683
41464,"41464-0.png",5078,"BL4CKR0S3",2164884,1931,"",0,5,2,"Unranked",0,1,0,0,"R0XY",NA,1570383084
41465,"41465-0.png",0,"The_HyperCanS",2103070,1930,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41467,"41467-0.png",0,"D.I.E",1539716,1930,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41468,"41468-4719.png",1430,"SharpMinds",1833276,1929,"SM",0,15,1,"Unranked",0,1,0,0,"SharpMid",NA,1605294422
41469,"41469-53186.png",24808,"Loyals",2150188,1929,"TCL",0,20,16,"Unranked",0,1,0,0,"CatinHat",NA,1702481311
41471,"41471-75695.png",174632,"Risen Phoenix",1723087,1929,"",2341172,30,17,"Bronze",0,2,0,3,"PandaCoffee","Cappiechino",1702480370
41472,"41472-0.png",5010,"Blackout",2164617,1929,"",0,15,1,"Unranked",0,1,0,0,"Tumac",NA,1545146724
41473,"41473-0.png",4889,"Foo Fighters",2044141,1929,"FOOF",0,15,8,"Unranked",0,1,0,0,"DaRealMmoRpg",NA,1603305387
41475,"41475-0.png",0,"The Irish army",2315660,1928,"FCT",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41478,"41478-22236.png",14102,"TheHiveMind",2211942,1927,"",0,20,3,"Unranked",0,1,0,0,"TianaX",NA,1571331204
41479,"41479-0.png",0,"Pain n Gain",2090243,1927,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41481,"41481-0.png",4862,"abc_",2057968,1927,"",0,5,1,"Unranked",0,1,0,0,"L_A_M_P",NA,1589222077
41483,"41483-0.png",13627,"Bloody cartel",2161305,1927,"",0,15,1,"Unranked",0,1,0,0,"Bighomiejay",NA,1655829576
41484,"41484-0.png",4897,"The Prowlers",2017087,1927,"PRO",0,15,1,"Unranked",0,1,0,0,"TheProwlerr",NA,1557549060
41485,"41485-0.png",4994,"Cuci",2115296,1926,"",0,5,1,"Unranked",0,1,0,0,"_xXx__",NA,1548044117
41487,"41487-0.png",0,"okokok",71777,1926,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41489,"41489-0.png",0,"blahblah",1702682,1926,"ZZZ",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41490,"41490-0.png",5225,"The Pizza Cutter Bandits",2160950,1926,"",2161242,15,3,"Unranked",0,1,0,0,"Ahenson","JamalBigges",1676446354
41491,"41491-0.png",6289,"the pick up artist",566007,1925,"",0,5,1,"Unranked",0,1,0,0,"shell5476",NA,1634977448
41495,"41495-0.png",4623,"Candy Cane Co.",2255476,1925,"",0,15,7,"Unranked",0,1,0,0,"KittyManson",NA,1702422211
41497,"41497-0.png",15658,"We do it for fun",1976048,1924,"",2136825,15,2,"Unranked",0,1,0,0,"waterboy7038","Sewboy",1702466613
41498,"41498-0.png",5006,"mafia leader",2167021,1924,"",0,10,1,"Unranked",0,1,0,0,"hutner213",NA,1536853950
41499,"41499-6368.png",115765,"wank wank money in bank",2450769,1924,"SCUM",0,30,1,"Unranked",0,1,0,0,"WeedHead",NA,1659622728
41500,"41500-1020.png",0,"Positive Bunnies",1952099,1924,"PB",0,20,0,"Unranked",0,1,0,0,NA,NA,NA
41502,"41502-0.png",4999,"L'amour toujours",2164271,1923,"",0,10,1,"Unranked",0,1,0,0,"ironmonger",NA,1537486678
41503,"41503-0.png",0,"INSERT NAME HERE",2163895,1923,"NAME",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41506,"41506-0.png",4953,"SimpleMind",281754,1922,"",0,5,1,"Unranked",0,1,0,0,"siMplyshUbbie",NA,1562782199
41507,"41507-0.png",7896,"Women Selling Enterprice",454167,1922,"WSE",0,15,2,"Unranked",0,1,0,0,"qansin",NA,1702483364
41510,"41510-55385.png",223804,"Killer Weedz",2165069,1922,"KW",0,65,34,"Unranked",0,1,0,0,"ak47akmak47",NA,1702483003
41513,"41513-0.png",4863,"Xnxx",2025349,1921,"",0,5,1,"Unranked",0,1,0,0,"Jukele",NA,1542629632
41514,"41514-0.png",0,"The Moltisanti Family",2161954,1921,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41516,"41516-0.png",0,"TC Killers",1889396,1921,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41517,"41517-0.png",5606,"The Narrows",2115174,1921,"",0,15,1,"Unranked",0,1,0,0,"Gablegab",NA,1602468135
41518,"41518-0.png",5756,"bood ARMY",2121705,1921,"",0,10,1,"Unranked",0,1,0,0,"Cravezero",NA,1582484398
41520,"41520-0.png",5324,"MS-13",761676,1920,"1 3",0,10,2,"Unranked",0,1,0,0,"Rzor-Blade",NA,1588716205
41521,"41521-0.png",5772,"Traverse",2261906,1920,"Trav",0,10,1,"Unranked",0,1,0,0,"Dragon2",NA,1585932020
41523,"41523-0.png",5078,"aliz",1609059,1920,"",0,5,3,"Unranked",0,1,0,0,"badgyl",NA,1599307605
41524,"41524-0.png",0,"The Dragon Riders",2114675,1920,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41526,"41526-0.png",5000,"Rising Up VV",2048119,1919,"",0,5,1,"Unranked",0,1,0,0,"jensen_",NA,1540679457
41530,"41530-0.png",5000,"metal",1537957,1918,"",0,5,1,"Unranked",0,1,0,0,"JohnWin",NA,1556163560
41535,"41535-0.png",0,"Seven Proxies",14757,1917,"7PX",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41536,"41536-0.png",4985,"The Violent Criminals",2083264,1917,"",0,10,1,"Unranked",0,1,0,0,"Lord_Foster",NA,1537337892
41538,"41538-0.png",5655,"Gangster Kingdom",2297658,1916,"KG",2309592,10,7,"Unranked",0,1,0,0,"TheDon121","Andreiiii",1615565143
41543,"41543-0.png",4696,"The Superiors",2167479,1915,"",0,15,3,"Unranked",0,1,0,0,"QueenKnite",NA,1605530701
41544,"41544-0.png",4979,"Creed143",968525,1915,"",0,5,1,"Unranked",0,1,0,0,"Krias",NA,1700891342
41545,"41545-31663.png",525743,"The Imperial Hegemon",2122065,1915,"IMP",2283190,100,90,"Unranked",0,1,0,0,"Mozi","Borg1of1",1702354677
41547,"41547-0.png",4972,"Lunar Nightmares",2096458,1915,"LN",0,15,1,"Unranked",0,1,0,0,"Myhtial",NA,1591846342
41548,"41548-0.png",4786,"the exules",1663691,1915,"",0,5,1,"Unranked",0,1,0,0,"Myatlinthway",NA,1540181627
41549,"41549-91335.png",5408,"Heart Bleed",2004464,1915,"HB",0,15,1,"Unranked",0,1,0,0,"Saihashi",NA,1558904232
41550,"41550-0.png",4980,"gathering of war brothers",2154643,1914,"GoWB",0,15,1,"Unranked",0,1,0,0,"WS-BLADE",NA,1574298060
41551,"41551-0.png",4870,"Vanguard",2171116,1914,"",0,15,14,"Unranked",0,1,0,0,"St3althy02",NA,1669729204
41553,"41553-0.png",0,".K9.",2097274,1914,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41555,"41555-0.png",4321,"The Lucchese Crime Family",1946739,1914,"",0,15,1,"Unranked",0,1,0,0,"159753124578",NA,1687573852
41558,"41558-0.png",4565,"faction bank",1553841,1913,"",0,5,1,"Unranked",0,1,0,0,"STA_PRINCE",NA,1682949873
41559,"41559-0.png",0,"MuDDMeN",473635,1913,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41561,"41561-0.png",0,"Masters Of Retribution",1745885,1912,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41562,"41562-0.png",5515,"The Hunting Party",2411487,1912,"Hunt",0,15,1,"Unranked",0,1,0,0,"Chizi147",NA,1580488660
41563,"41563-0.png",5024,"Super Locker",2048224,1912,"",0,5,1,"Unranked",0,1,0,0,"ohyarma",NA,1586486946
41564,"41564-0.png",4864,"gazanation",1541219,1912,"",0,5,1,"Unranked",0,1,0,0,"travisheyliger",NA,1667168983
41565,"41565-0.png",4825,"freed",1647487,1912,"",0,5,1,"Unranked",0,1,0,0,"Jameela123",NA,1668465872
41566,"41566-0.png",0,"Husaria",2101965,1911,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41567,"41567-0.png",3239,"Zaft",1617588,1911,"ZAFT",0,15,1,"Unranked",0,1,0,0,"M0D_Adeshae",NA,1702466760
41568,"41568-0.png",0,"The Hive Corporation",2063258,1911,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41569,"41569-0.png",0,"Roo's Emporium",504708,1911,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41570,"41570-72478.png",0,"-Eire-",2164527,1910,"EIRE",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41573,"41573-0.png",0,"Vikings ale",2169100,1909,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41575,"41575-0.png",5679,"MTP",2197591,1909,"",2157282,15,2,"Unranked",0,1,0,0,"ChuDucAn","Hairygirl",1582516335
41578,"41578-0.png",4943,"Insomniac",2142720,1908,"",0,15,1,"Unranked",0,1,0,0,"NightmareVee",NA,1555013230
41579,"41579-0.png",0,"Northwest Hustlers",2078110,1908,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41580,"41580-0.png",4817,"Beyond Bird",2169757,1908,"2L2Q",0,10,3,"Unranked",0,1,0,0,"Jacaboo_",NA,1542029770
41581,"41581-0.png",7094,"Y-Nots!",2051788,1908,"",0,10,3,"Unranked",0,1,0,0,"AssHole",NA,1658937633
41583,"41583-0.png",4899,"Psychedelic Peace Party",2132220,1908,"",0,15,1,"Unranked",0,1,0,0,"O00OO0O",NA,1551101656
41586,"41586-0.png",4926,"SpermBank",1721544,1907,"",0,10,1,"Unranked",0,1,0,0,"GetOuttaHere",NA,1610234507
41587,"41587-0.png",0,"Watership Down",2134015,1907,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41589,"41589-0.png",28474,"Leave my elevator alone",1530108,1907,"",1171328,15,3,"Unranked",0,1,0,0,"BULK","Randync",1702449822
41590,"41590-0.png",0,"Peacefully done",1960945,1907,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41591,"41591-0.png",4980,"Leyopal",2103865,1906,"",0,5,1,"Unranked",0,1,0,0,"Gooli",NA,1576464822
41592,"41592-0.png",0,"MentalMuppets",2166075,1906,"m@ms",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41593,"41593-3930.png",74052,"TBA - Marauders",1187737,1906,"RA",2880091,25,13,"Silver",1,7,0,4,"BamFather","Rlives",1702485031
41595,"41595-0.png",0,"Uni",1060133,1905,"",0,5,0,"Unranked",0,1,0,0,NA,NA,NA
41598,"41598-0.png",0,"Manifest",2168972,1904,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41599,"41599-0.png",5041,"dh45's bank",2123063,1904,"",0,10,2,"Unranked",0,1,0,0,"DrasticHurdle45",NA,1604293619
41601,"41601-67634.png",0,"Deathcap",2188895,1904,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41602,"41602-0.png",4980,"The JoKeRz",2168750,1904,"HaHa",0,15,1,"Unranked",0,1,0,0,"Torch9879",NA,1659394302
41604,"41604-0.png",19149,"AGORA",1739859,1904,"AC",0,20,2,"Unranked",0,1,0,0,"Accyrus",NA,1619774476
41605,"41605-0.png",0,"STRAIGHT",1963394,1904,"",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41607,"41607-0.png",6435,"Outsiders",2166251,1903,"",0,15,1,"Unranked",0,1,0,0,"stedude",NA,1700260360
41608,"41608-0.png",4959,"NNNN",1676277,1903,"",0,5,1,"Unranked",0,1,0,0,"IAN-O",NA,1673330578
41610,"41610-0.png",0,"save",2039271,1902,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41611,"41611-0.png",0,"Level Holders",2002251,1902,"L-H",0,15,0,"Unranked",0,1,0,0,NA,NA,NA
41615,"41615-0.png",0,"dp faction",2160545,1902,"",0,10,0,"Unranked",0,1,0,0,NA,NA,NA
41617,"41617-0.png",4711,"Bernie's Bank",506159,1901,"",0,5,1,"Unranked",0,1,0,0,"Bernie2007",NA,1697864515
41619,"41619-0.png",4958,"............",1270554,1901,"",0,15,1,"Unranked",0,1,0,0,"Kate-b",NA,1685538615
41620,"41620-35027.png",479417,"Wargasm 3.0",449085,1901,"Bcb",0,100,22,"Gold",2,12,0,11,"Inside_Trader",NA,1702485452
41622,"41622-0.png",5086,"Dawn Seekers",2055249,1901,"",0,15,1,"Unranked",0,1,0,0,"SakuraAngel",NA,1663146648
