"start","end","winner","forfeit","ID","fid1","score1","atk1","resp1","pts1","cache1","rb1","ra1","membs1","fid2","score2","atk2","resp2","pts2","cache2","rb2","ra2","membs2","win1","win2","rew1","rew2"
1647378000,1647642175,15239,0,774,"15239",3134,730,1516,22750000,4.7e+08,"Bronze III","Silver I",20,"41269",1132,375,889,13331500,0,"Bronze","Bronze",31,TRUE,FALSE,492750000,0
1647356400,1647593919,21793,0,775,"21793",2928,605,1539,23114000,6.25e+08,"Bronze I","Bronze II",11,"40334",1304,262,644,9691500,0,"Bronze","Bronze",14,TRUE,FALSE,648114000,0
1647363600,1647692687,6557,0,776,"6557",1822,487,2368,35535500,9.15e+08,"Unranked","Bronze I",14,"47784",1084,353,412,6188000,0,"Unranked","Unranked",12,TRUE,FALSE,950535500,0
1647446400,1647555928,7282,0,777,"7282",7523,1299,3958,59423000,1.5e+09,"Bronze","Bronze I",52,"40692",2226,481,996,14969500,0,"Bronze II","Bronze I",39,TRUE,FALSE,1559423000,0
1647464400,1647737068,42685,0,778,"9686",1223,311,453,6779500,1.8e+08,"Unranked","Unranked",24,"42685",2942,707,1657,24888500,6.8e+08,"Bronze II","Bronze III",23,FALSE,TRUE,0,704888500
1647414000,1647681010,48002,0,779,"19449",1693,550,721,10829000,1.8e+08,"Unranked","Unranked",21,"48002",3065,609,844,12694500,0,"Unranked","Bronze I",15,FALSE,TRUE,0,12694500
1647478800,1647754799,15547,0,780,"15547",3080,607,1324,19883500,4.15e+08,"Bronze I","Bronze II",15,"31397",1716,472,453,6779500,0,"Unranked","Unranked",14,TRUE,FALSE,434883500,0
1647460800,1647698482,10851,0,781,"10851",2117,529,1422,21339500,5e+08,"Bronze I","Bronze II",13,"47960",567,183,351,5278000,0,"Unranked","Unranked",12,TRUE,FALSE,521339500,0
1647525600,1647656777,35090,0,782,"20659",2531,530,1163,17472000,4.15e+08,"Bronze","Bronze",47,"35090",7143,1653,1651,24797500,6.8e+08,"Unranked","Bronze I",49,FALSE,TRUE,0,704797500
1647471600,1647751247,47977,0,783,"47947",610,239,324,4868500,0,"Unranked","Unranked",14,"47977",1716,479,853,12785500,0,"Unranked","Bronze I",15,FALSE,TRUE,0,12785500
1647568800,1647908085,41123,0,784,"41123",2695,775,2936,44089500,1.18e+09,"Bronze","Bronze I",17,"41218",1737,468,517,7780500,0,"Unranked","Unranked",19,TRUE,FALSE,1224089500,0
1647525600,1647659510,43707,0,785,"43707",3334,725,2076,31167500,7.65e+08,"Bronze","Bronze I",25,"47766",238,75,343,5141500,0,"Bronze III","Bronze I",15,TRUE,FALSE,796167500,0
1647568800,1647950741,8001,0,786,"8001",2149,654,1268,19019000,5e+08,"Unranked","Bronze I",12,"47805",1651,556,626,9418500,0,"Bronze","Bronze",15,TRUE,FALSE,519019000,0
1647608400,1647675626,44445,0,787,"37155",452,123,309,4641000,0,"Unranked","Unranked",23,"44445",4557,469,2189,32851000,8.6e+08,"Bronze II","Bronze III",32,FALSE,TRUE,0,892851000
1647619200,1647706927,9420,0,788,"9420",5619,732,3904,58604000,1.78e+09,"Silver","Silver I",33,"13421",757,169,493,7416500,0,"Bronze II","Bronze I",24,TRUE,FALSE,1838604000,0
1647615600,1647798895,27554,0,789,"27554",4184,962,1918,28801500,6.8e+08,"Bronze II","Bronze III",23,"46529",1264,263,1083,16243500,0,"Silver II","Silver I",23,TRUE,FALSE,708801500,0
1647633600,1647802861,9305,0,790,"9305",27094,3506,4923,73937500,1.89e+09,"Bronze I","Bronze II",76,"39756",20363,2998,2371,35581000,9.35e+08,"Bronze I","Bronze",97,TRUE,FALSE,1963937500,0
1647626400,1647664697,21040,0,791,"8500",4593,780,888,13331500,3.2e+08,"Unranked","Unranked",73,"21040",15596,1349,11279,169351000,4.235e+09,"Gold I","Gold II",90,FALSE,TRUE,0,4404351000
1647648000,1647931067,41460,0,792,"37933",924,234,875,13149500,3.2e+08,"Bronze","Bronze",18,"41460",2454,721,1003,15060500,0,"Unranked","Bronze I",22,FALSE,TRUE,0,15060500
1647608400,1647642899,13737,0,793,"13737",8994,1030,4191,62926500,1.595e+09,"Bronze III","Silver I",73,"15226",979,226,521,7826000,0,"Unranked","Unranked",79,TRUE,FALSE,1657926500,0
1647648000,1647865200,40121,0,794,"40121",2872,964,993,14924000,3.2e+08,"Unranked","Bronze I",20,"47924",855,263,546,8190000,0,"Bronze I","Bronze",15,TRUE,FALSE,334924000,0
1647680400,1648062905,48039,0,795,"47974",225,163,404,6051500,1.8e+08,"Unranked","Unranked",11,"48039",603,302,781,11739000,0,"Unranked","Bronze I",10,FALSE,TRUE,0,11739000
1647694800,1647932069,46692,0,796,"46692",5767,1002,1725,25889500,5.55e+08,"Bronze I","Bronze II",22,"47878",3795,1004,789,11830000,0,"Bronze II","Bronze I",15,TRUE,FALSE,580889500,0
1647615600,1647699232,36134,0,797,"14760",16724,1788,3780,56738500,1.515e+09,"Silver I","Silver",100,"36134",28724,2403,11976,179816000,4.64e+09,"Gold II","Gold III",90,FALSE,TRUE,0,4819816000
1647626400,1647686237,40992,0,798,"15151",4822,740,1180,17699500,3.2e+08,"Unranked","Unranked",73,"40992",12730,1703,3603,54099500,1.385e+09,"Bronze I","Bronze II",85,FALSE,TRUE,0,1439099500
1647658800,1647964952,47987,0,799,"47931",260,108,361,5414500,0,"Unranked","Unranked",14,"47987",1179,431,931,13968500,0,"Unranked","Bronze I",15,FALSE,TRUE,0,13968500
1647655200,1647738979,18963,0,800,"17250",994,268,495,7416500,1.8e+08,"Unranked","Unranked",47,"18963",6196,942,2299,34534500,8.6e+08,"Bronze I","Bronze II",37,FALSE,TRUE,0,894534500
1647712800,1647722826,33007,0,801,"6799",2848,297,1394,20930000,5e+08,"Bronze I","Bronze",93,"33007",11754,819,5415,81308500,2e+09,"Bronze II","Bronze III",95,FALSE,TRUE,0,2081308500
1647669600,1647884148,39580,0,802,"39580",2817,492,1793,26936000,6.8e+08,"Bronze I","Bronze II",22,"44594",638,165,384,5778500,0,"Unranked","Unranked",17,TRUE,FALSE,706936000,0
1647702000,1647723147,8954,0,803,"8954",11780,1099,2994,44954000,1e+09,"Unranked","Bronze I",88,"16282",3575,365,1496,22477000,5e+08,"Bronze I","Bronze",89,TRUE,FALSE,1044954000,0
1647709200,1647802988,20514,0,804,"20514",9083,1570,5562,83492500,2.165e+09,"Silver II","Silver III",55,"34623",2501,638,868,13013000,0,"Bronze","Bronze",40,TRUE,FALSE,2248492500,0
1647730800,1647822076,45835,0,805,"45835",7781,1206,1900,28528500,7.35e+08,"Unranked","Bronze I",66,"46588",2385,638,723,10874500,0,"Unranked","Unranked",60,TRUE,FALSE,763528500,0
1647734400,1647970755,47314,0,806,"44811",1921,312,834,12512500,2.35e+08,"Bronze","Bronze",20,"47314",3809,978,1533,23023000,0,"Bronze I","Bronze II",20,FALSE,TRUE,0,23023000
1647734400,1647918101,38662,0,807,"38662",3318,699,1188,17836000,4.45e+08,"Unranked","Bronze I",30,"46978",942,309,422,6324500,0,"Unranked","Unranked",23,TRUE,FALSE,462836000,0
1647745200,1647879179,15446,0,808,"15446",6922,1191,5463,82036500,2.03e+09,"Silver II","Silver III",46,"37838",1753,464,795,11921000,0,"Bronze III","Bronze II",35,TRUE,FALSE,2112036500,0
1647734400,1648116336,48036,0,809,"47614",2190,916,659,9873500,2.35e+08,"Bronze I","Bronze",12,"48036",2674,713,1268,19019000,5e+08,"Unranked","Bronze I",14,FALSE,TRUE,0,519019000
1647720000,1647746187,21526,0,810,"9176",831,192,1198,17972500,0,"Bronze II","Bronze",97,"21526",9839,1034,4145,62244000,1.565e+09,"Bronze II","Bronze III",100,FALSE,TRUE,0,1627244000
1647795600,1647808280,8706,0,811,"231",8115,624,2063,30985500,6.4e+08,"Bronze I","Bronze",96,"8706",16826,977,4992,74938500,1.985e+09,"Bronze II","Bronze III",95,FALSE,TRUE,0,2059938500
1647802800,1647855952,16057,0,812,"16057",15517,1535,4393,65975000,1.71e+09,"Bronze III","Silver I",84,"42125",5311,630,2867,43043000,1.19e+09,"Silver II","Silver I",97,TRUE,FALSE,1775975000,0
1647792000,1648036365,8273,0,813,"8273",7026,1805,2287,34352500,7.9e+08,"Bronze I","Bronze II",40,"43793",4388,824,1270,19064500,5e+08,"Bronze","Bronze",38,TRUE,FALSE,824352500,0
1647792000,1647999407,40921,0,814,"40921",2433,559,1955,29347500,8.05e+08,"Unranked","Bronze I",17,"45415",583,192,382,5733000,0,"Unranked","Unranked",21,TRUE,FALSE,834347500,0
1647806400,1647907015,39616,0,815,"39616",8022,1600,3366,50550500,1.265e+09,"Bronze I","Bronze II",60,"44040",2166,441,1112,16698500,0,"Bronze","Bronze",48,TRUE,FALSE,1315550500,0
1647885600,1647982312,10856,0,816,"8510",15109,1526,2359,35399000,7.65e+08,"Bronze","Bronze",98,"10856",23746,2268,4626,69478500,1.68e+09,"Bronze II","Bronze III",94,FALSE,TRUE,0,1749478500
1647831600,1647878489,37595,0,817,"10741",1875,435,1200,18018000,4.45e+08,"Bronze","Bronze",95,"37595",11979,1772,5837,87633000,2.195e+09,"Silver I","Silver II",90,FALSE,TRUE,0,2282633000
1647871200,1647978386,41775,0,818,"8606",1867,406,463,6961500,1.8e+08,"Unranked","Unranked",32,"41775",6567,1276,3119,46819500,1.18e+09,"Silver III","Gold I",34,FALSE,TRUE,0,1226819500
1647871200,1648094219,43699,0,819,"37803",2012,272,712,10692500,2.35e+08,"Bronze II","Bronze I",12,"43699",3872,601,1680,25207000,6.25e+08,"Bronze","Bronze I",16,FALSE,TRUE,0,650207000
1647871200,1647932076,946,0,820,"946",20722,2261,4412,66248000,1.625e+09,"Bronze I","Bronze II",94,"41419",11812,1282,2675,40176500,0,"Bronze II","Bronze I",98,TRUE,FALSE,1691248000,0
1647878400,1648000555,7969,0,821,"7969",12461,1688,4840,72663500,1.85e+09,"Silver","Silver I",58,"45837",6161,824,2046,30712500,7.35e+08,"Silver II","Silver I",41,TRUE,FALSE,1922663500,0
1647907200,1648225262,48007,0,822,"47467",774,258,831,12467000,3.6e+08,"Bronze I","Bronze",20,"48007",1912,553,760,11420500,0,"Unranked","Bronze I",11,FALSE,TRUE,0,11420500
1647889200,1647919816,21665,0,823,"13789",3248,471,1469,22067500,4.45e+08,"Bronze","Bronze",59,"21665",10053,1097,3620,54372500,1.385e+09,"Bronze III","Silver I",70,FALSE,TRUE,0,1439372500
1647954000,1648349670,44625,0,824,"32781",7641,1401,812,12194000,2.35e+08,"Unranked","Unranked",42,"44625",8429,1430,4142,62198500,1.53e+09,"Silver","Silver I",32,FALSE,TRUE,0,1592198500
1647972000,1648078648,41238,0,825,"9280",9524,1683,1590,23887500,5e+08,"Unranked","Unranked",100,"41238",17985,2545,6130,92046500,2.29e+09,"Bronze III","Silver I",99,FALSE,TRUE,0,2382046500
1647964800,1647997237,3241,0,826,"3241",20891,1299,3548,53280500,1.32e+09,"Unranked","Bronze I",95,"11747",10790,657,3887,58376500,1.405e+09,"Silver I","Silver",95,TRUE,FALSE,1373280500,0
1647928800,1648247558,48048,0,827,"37426",499,159,635,9555000,2.35e+08,"Bronze","Bronze",19,"48048",1621,383,1275,19155500,0,"Unranked","Bronze I",15,FALSE,TRUE,0,19155500
1647986400,1648341207,42757,0,828,"42757",2116,703,1255,18837000,4.45e+08,"Unranked","Bronze I",15,"48042",1514,380,539,8099000,0,"Unranked","Unranked",15,TRUE,FALSE,463837000,0
1647972000,1648036377,42055,0,829,"29865",1688,289,982,14742000,3.6e+08,"Bronze I","Bronze",48,"42055",6989,1310,2646,39721500,1e+09,"Bronze II","Bronze III",45,FALSE,TRUE,0,1039721500
1648008000,1648173199,16443,0,830,"16443",4145,1039,2107,31622500,6.8e+08,"Unranked","Bronze I",31,"38675",1491,341,663,9964500,0,"Unranked","Unranked",26,TRUE,FALSE,711622500,0
1647982800,1648166668,41225,0,831,"41225",3665,616,2304,34580000,8.6e+08,"Silver I","Silver II",18,"41929",1001,197,647,9737000,0,"Bronze I","Bronze",19,TRUE,FALSE,894580000,0
1648051200,1648235686,40624,0,832,"12249",14506,2222,2230,33488000,7.65e+08,"Bronze","Bronze",80,"40624",19978,3267,3448,51779000,1.265e+09,"Bronze II","Bronze III",68,FALSE,TRUE,0,1316779000
1647993600,1648170986,47710,0,833,"38987",583,183,511,7689500,1.8e+08,"Bronze I","Bronze",19,"47710",3347,727,3019,45318000,1.18e+09,"Silver II","Silver III",14,FALSE,TRUE,0,1225318000
1648080000,1648262482,8795,0,834,"7746",1075,243,812,12194000,2.35e+08,"Bronze","Bronze",25,"8795",3703,899,1409,21157500,0,"Bronze I","Bronze II",20,FALSE,TRUE,0,21157500
1648054800,1648094958,37530,0,835,"37530",6171,967,3894,58467500,1.43e+09,"Bronze","Bronze I",44,"42263",1165,263,927,13923000,0,"Bronze I","Bronze",43,TRUE,FALSE,1488467500,0
1648090800,1648383656,45046,0,836,"36235",1102,396,438,6597500,1.8e+08,"Unranked","Unranked",18,"45046",2446,575,2014,30257500,6.8e+08,"Bronze","Bronze I",19,FALSE,TRUE,0,710257500
1648076400,1648463343,47743,0,837,"46088",2724,602,914,13741000,2.35e+08,"Bronze II","Bronze I",12,"47743",3238,676,1474,22113000,0,"Bronze I","Bronze II",20,FALSE,TRUE,0,22113000
1648058400,1648162883,46042,0,838,"41803",1242,208,983,14742000,3.2e+08,"Silver","Bronze III",30,"46042",6266,957,2416,36263500,9.45e+08,"Bronze I","Bronze II",38,FALSE,TRUE,0,981263500
1648130400,1648324849,30085,0,839,"30085",24021,3502,3795,56966000,1.415e+09,"Unranked","Bronze I",88,"31312",18832,2848,1254,18837000,5e+08,"Unranked","Unranked",98,TRUE,FALSE,1471966000,0
1648166400,1648487032,44579,0,840,"44579",4672,1218,3609,54190500,1.265e+09,"Gold I","Gold II",25,"47838",3040,683,674,10101000,0,"Bronze I","Bronze",15,TRUE,FALSE,1319190500,0
1648159200,1648285275,42505,0,841,"36660",8084,1146,1516,22750000,6.25e+08,"Bronze II","Bronze I",52,"42505",13583,2312,3343,50186500,1.305e+09,"Bronze III","Silver I",61,FALSE,TRUE,0,1355186500
1648137600,1648219327,40420,0,842,"35831",5890,1168,1527,22932000,5e+08,"Bronze I","Bronze",62,"40420",13095,1649,3696,55510000,1.415e+09,"Unranked","Bronze I",75,FALSE,TRUE,0,1470510000
1648137600,1648164227,9171,0,843,"9171",8159,960,4365,65520000,1.515e+09,"Bronze II","Bronze III",85,"15595",259,54,513,7689500,0,"Bronze III","Bronze I",62,TRUE,FALSE,1580520000,0
1648130400,1648415524,47830,0,844,"47760",1869,650,736,11056500,2.35e+08,"Bronze III","Bronze II",22,"47830",3605,582,2203,33078500,8.6e+08,"Silver I","Silver II",16,FALSE,TRUE,0,893078500
1648137600,1648422177,47238,0,845,"47238",2968,614,2438,36627500,7.9e+08,"Silver I","Silver II",18,"47835",1358,298,789,11830000,0,"Bronze II","Bronze I",16,TRUE,FALSE,826627500,0
1648227600,1648255115,41853,0,846,"18597",1205,238,751,11284000,3.6e+08,"Unranked","Unranked",94,"41853",9816,1051,4874,73164000,1.86e+09,"Bronze III","Silver I",79,FALSE,TRUE,0,1933164000
1648216800,1648278464,16335,0,847,"15929",6742,732,1587,23842000,5.55e+08,"Bronze III","Bronze II",92,"16335",16549,1655,8372,125716500,3.195e+09,"Silver I","Silver II",90,FALSE,TRUE,0,3320716500
1648155600,1648331278,40518,0,848,"31828",58,22,345,5187000,0,"Bronze","Bronze",18,"40518",2833,799,1836,27573000,0,"Bronze III","Silver I",26,FALSE,TRUE,0,27573000
1648220400,1648247024,11581,0,849,"8422",8613,648,2010,30166500,8.6e+08,"Bronze I","Bronze",89,"11581",19115,1212,8181,122850000,3.15e+09,"Silver I","Silver II",100,FALSE,TRUE,0,3272850000
1648191600,1648486896,20941,0,850,"20941",2182,455,1287,19337500,4.7e+08,"Unranked","Bronze I",18,"47455",1111,324,580,8690500,0,"Unranked","Unranked",19,TRUE,FALSE,489337500,0
1648216800,1648255122,16053,0,851,"16053",9266,1109,4806,72163000,1.86e+09,"Silver III","Gold I",64,"45040",1759,287,1360,20429500,5e+08,"Silver I","Silver",47,TRUE,FALSE,1932163000,0
1648216800,1648251534,16247,0,852,"10877",469,101,767,11511500,0,"Bronze II","Bronze",60,"16247",6976,892,4276,64200500,1.65e+09,"Bronze","Bronze I",65,FALSE,TRUE,0,1714200500
1648220400,1648357280,37450,0,853,"37450",3296,569,2000,30030000,8.05e+08,"Silver I","Silver II",14,"38481",371,104,456,6825000,0,"Bronze I","Bronze",16,TRUE,FALSE,835030000,0
1648220400,1648255817,43428,0,854,"15226",1100,213,622,9327500,1.8e+08,"Unranked","Unranked",78,"43428",8704,1252,3288,49367500,1.265e+09,"Bronze I","Bronze II",80,FALSE,TRUE,0,1314367500
1648220400,1648408983,46805,0,855,"45797",3992,769,1538,23114000,5.55e+08,"Silver I","Silver",25,"46805",7474,1017,3098,46501000,1.18e+09,"Silver II","Silver III",33,FALSE,TRUE,0,1226501000
1648252800,1648562987,10044,0,856,"10044",3258,712,3767,56556500,1.36e+09,"Silver","Silver I",26,"47911",1654,439,918,13786500,0,"Bronze I","Bronze",21,TRUE,FALSE,1416556500,0
1648220400,1648238573,18736,0,857,"8085",2983,317,1480,22204000,5.95e+08,"Bronze I","Bronze",95,"18736",11892,904,5419,81354000,2.095e+09,"Bronze II","Bronze III",99,FALSE,TRUE,0,2176354000
1648299600,1648330546,20881,0,858,"15602",2112,311,1415,21248500,5e+08,"Bronze I","Bronze",91,"20881",10518,1530,4331,65019500,1.625e+09,"Unranked","Bronze I",86,FALSE,TRUE,0,1690019500
1648314000,1648354834,14820,0,859,"8205",353,100,373,5596500,0,"Unranked","Unranked",50,"14820",6855,970,4790,71935500,1.805e+09,"Bronze","Bronze I",65,FALSE,TRUE,0,1876935500
1648310400,1648348314,44445,0,860,"39736",484,112,571,8554000,0,"Bronze I","Bronze",36,"44445",5285,613,3079,46228000,1.15e+09,"Bronze III","Silver I",42,FALSE,TRUE,0,1196228000
1648260000,1648483689,41471,0,861,"21793",1382,277,646,9691500,1.8e+08,"Bronze II","Bronze I",16,"41471",3240,667,988,14833000,0,"Unranked","Bronze I",15,FALSE,TRUE,0,14833000
1648245600,1648333686,8803,0,862,"8803",17422,1944,4922,73892000,1.85e+09,"Bronze I","Bronze II",96,"26437",8807,1364,1829,27482000,0,"Bronze","Bronze",85,TRUE,FALSE,1923892000,0
1648252800,1648487032,19449,0,863,"19449",2957,745,1631,24479000,6.25e+08,"Unranked","Bronze I",25,"37570",858,376,609,9145500,0,"Bronze","Bronze",25,TRUE,FALSE,649479000,0
1648328400,1648335092,12094,0,864,"9036",878,92,1123,16880500,0,"Bronze","Bronze",89,"12094",9593,822,4356,65383500,1.625e+09,"Bronze I","Bronze II",96,FALSE,TRUE,0,1690383500
1648332000,1648466423,12645,0,865,"12645",21062,2924,4027,60469500,1.5e+09,"Bronze I","Bronze II",88,"20303",13834,2212,1788,26845000,5.55e+08,"Unranked","Unranked",91,TRUE,FALSE,1560469500,0
1648324800,1648461987,47727,0,866,"9420",4780,863,1527,22932000,6.25e+08,"Silver I","Silver",31,"47727",8787,1180,2137,32077500,7.65e+08,"Bronze III","Silver I",31,FALSE,TRUE,0,797077500
1648317600,1648358131,33097,0,867,"33097",9788,1371,4068,61061000,1.445e+09,"Bronze II","Bronze III",80,"40918",2187,281,1065,15970500,0,"Bronze II","Bronze I",69,TRUE,FALSE,1506061000,0
1648299600,1648607272,38319,0,868,"38319",7028,1184,3069,46091500,1.265e+09,"Silver III","Gold I",29,"40692",5273,1212,1098,16471000,0,"Bronze I","Bronze",30,TRUE,FALSE,1311091500,0
1648306800,1648326003,35507,0,869,"15222",503,54,1118,16789500,0,"Bronze","Bronze",100,"35507",9657,978,4296,64519000,1.625e+09,"Bronze I","Bronze II",92,FALSE,TRUE,0,1689519000
1648328400,1648367798,10566,0,870,"10566",8705,1034,3596,54008500,1.32e+09,"Bronze II","Bronze III",69,"15083",1903,313,632,9509500,0,"Unranked","Unranked",69,TRUE,FALSE,1374008500,0
1648346400,1648701421,40334,0,871,"40334",2612,546,2293,34443500,7.9e+08,"Bronze","Bronze I",16,"43472",1861,398,484,7280000,0,"Unranked","Unranked",15,TRUE,FALSE,824443500,0
1648324800,1648330353,230,0,872,"230",10179,691,3738,56147000,1.415e+09,"Bronze I","Bronze II",93,"8520",1267,116,1534,23023000,5.55e+08,"Bronze","Bronze",98,TRUE,FALSE,1471147000,0
1648306800,1648528407,41291,0,873,"41291",2771,623,1431,21476000,4.7e+08,"Bronze I","Bronze II",16,"47969",878,247,643,9646000,0,"Bronze I","Bronze",13,TRUE,FALSE,491476000,0
1648324800,1648354663,21526,0,874,"21526",17612,1468,4190,62926500,1.67e+09,"Bronze III","Silver I",100,"33007",8605,886,2120,31850000,9.75e+08,"Bronze III","Bronze II",93,TRUE,FALSE,1732926500,0
1648317600,1648635468,48001,0,875,"17055",100,33,351,5278000,0,"Bronze","Bronze",19,"48001",1239,407,1411,21203000,5e+08,"Unranked","Bronze I",15,FALSE,TRUE,0,521203000
1648404000,1648458771,22295,0,876,"7227",3086,470,1054,15834000,3.2e+08,"Unranked","Unranked",87,"22295",11387,1508,5464,82036500,2.195e+09,"Bronze II","Bronze III",90,FALSE,TRUE,0,2277036500
1648425600,1648833321,38634,0,877,"19297",1422,345,695,10419500,2.35e+08,"Bronze","Bronze",11,"38634",1689,337,760,11420500,0,"Unranked","Bronze I",11,FALSE,TRUE,0,11420500
1648396800,1648638055,47960,0,878,"47960",2117,410,1451,21794500,4.45e+08,"Unranked","Bronze I",10,"47977",455,128,392,5869500,0,"Bronze I","Bronze",15,TRUE,FALSE,466794500,0
1648429200,1648525041,11214,0,879,"11214",4163,888,1884,28301000,6.4e+08,"Bronze III","Silver I",15,"24218",1000,143,306,4595500,0,"Unranked","Unranked",20,TRUE,FALSE,668301000,0
1648472400,1648549039,35090,0,880,"20341",405,99,634,9509500,0,"Bronze","Bronze",50,"35090",6034,1584,3342,50186500,1.11e+09,"Bronze I","Bronze II",43,FALSE,TRUE,0,1160186500
1648472400,1648659976,31397,0,881,"31397",3261,587,1497,22477000,5e+08,"Unranked","Bronze I",25,"39580",705,176,461,6916000,0,"Bronze II","Bronze I",22,TRUE,FALSE,522477000,0
1648468800,1648501166,40449,0,882,"40449",3578,424,1059,15879500,4.15e+08,"Unranked","Bronze I",21,"42603",778,168,364,5460000,0,"Unranked","Unranked",21,TRUE,FALSE,430879500,0
1648504800,1648551038,10739,0,883,"10739",6948,921,2711,40722500,9.45e+08,"Bronze III","Silver I",56,"14432",1142,222,555,8326500,0,"Unranked","Unranked",43,TRUE,FALSE,985722500,0
1648530000,1648864466,38662,0,884,"21041",688,208,798,11966500,2.35e+08,"Bronze","Bronze",25,"38662",1807,494,1587,23842000,5.55e+08,"Bronze I","Bronze II",17,FALSE,TRUE,0,578842000
1648558800,1648768402,46692,0,885,"41460",879,343,630,9464000,2.35e+08,"Bronze I","Bronze",22,"46692",3155,579,1520,22841000,5.95e+08,"Bronze II","Bronze III",23,FALSE,TRUE,0,617841000
1648501200,1648561179,28349,0,886,"28349",8684,1238,3624,54418000,1.36e+09,"Bronze I","Bronze II",65,"39616",2076,416,1198,17972500,0,"Bronze II","Bronze I",67,TRUE,FALSE,1414418000,0
1648566000,1648845549,39549,0,887,"39549",6623,1658,2477,37173500,9.45e+08,"Bronze","Bronze I",49,"43752",4181,950,1495,22431500,0,"Bronze I","Bronze",38,TRUE,FALSE,982173500,0
1648566000,1648832705,47940,0,888,"9686",565,134,406,6097000,1.8e+08,"Unranked","Unranked",17,"47940",1790,658,1104,16562000,0,"Unranked","Bronze I",11,FALSE,TRUE,0,16562000
