"ID","company_type","rating","name","director","employees_hired","employees_capacity","daily_income","daily_customers","weekly_income","weekly_customers","days_old","type"
"61441","19","0","TroopeR-zs Firework Stand","1732728","0","4","0","0","0","0","3375","Firework Stand"
"61479","19","0","Horenzzs Firework Stand","1769098","0","4","0","0","0","0","3373","Firework Stand"
"61726","19","0","Smokem&#039; Up SkyHigh","1922212","0","4","0","0","0","0","3355","Firework Stand"
"61737","19","0","Fire Works Stand","1922029","0","9","0","0","0","0","3355","Firework Stand"
"61742","19","0","Luciano_s Firework Stand","785535","2","4","0","0","0","0","3354","Firework Stand"
"61753","19","0","mickyt88s Firework Stand","286918","0","4","0","0","0","0","3353","Firework Stand"
"61908","19","0","The Big Bang Fireworks","1828358","0","4","0","0","0","0","3340","Firework Stand"
"61926","19","0","sda0332s Firework Stand","460031","0","4","0","0","0","0","3339","Firework Stand"
"62065","19","0","black0000s Firework Stand","1811311","0","4","0","0","0","0","3328","Firework Stand"
"62110","19","0","C_Sharps Firework Stand","920934","0","4","0","0","0","0","3325","Firework Stand"
"62122","19","0","illusion2012s Firework Stand","887979","0","4","0","0","0","0","3324","Firework Stand"
"62215","19","0","My Bank ","1834650","0","4","0","0","0","0","3317","Firework Stand"
"62262","19","0","TheAnomalys Firework Stand","1905370","0","4","0","0","0","0","3317","Firework Stand"
"62386","19","0","HT_Paulydees Firework Stand","1595789","1","4","0","0","0","0","3317","Firework Stand"
"62436","19","0","mandroxs Firework Stand","975904","0","4","0","0","0","0","3317","Firework Stand"
"62453","19","0","Surgical_Scotts Firework Stand","354651","0","4","0","0","0","0","3317","Firework Stand"
"62622","19","0","Blazed Fireworks - HIRING","1387191","1","10","0","0","0","0","3284","Firework Stand"
"62625","19","0","InsideOuts Firework Stand","1710138","0","4","0","0","0","0","3284","Firework Stand"
"62760","19","0","Muses Firework Stand","457764","0","4","0","0","0","0","3273","Firework Stand"
"62806","19","0","BlastaWorks","1586908","0","4","0","0","0","0","3269","Firework Stand"
"62829","19","0","muraiturbos Firework Stand","1702844","0","4","0","0","0","0","3268","Firework Stand"
"62837","19","0","Pyrotastic","1920920","5","9","0","0","0","0","3266","Firework Stand"
"62860","19","0","swancorps Firework Stand","1944150","2","4","0","0","0","0","3265","Firework Stand"
"62880","19","0","MILLERS","1946011","0","9","0","0","0","0","3263","Firework Stand"
"63065","19","0","SuperGirL-s Firework Stand","1913473","0","4","0","0","0","0","3249","Firework Stand"
"63113","19","0","hedder2212s Firework Stand","1618620","0","4","0","0","0","0","3246","Firework Stand"
"63152","19","0","Pink69s Firework Stand","421729","0","4","0","0","0","0","3243","Firework Stand"
"63185","19","0","Boom Hiring","1891021","1","4","0","0","0","0","3239","Firework Stand"
"63388","19","0","Karate_Kids Firework Stand","1672519","0","4","0","0","0","0","3223","Firework Stand"
"63392","19","0","Osama Bin Blowin","1633363","2","10","0","0","0","0","3223","Firework Stand"
"63588","19","0","Sideaffects Firework Stand","1403674","0","4","0","0","0","0","3204","Firework Stand"
"63620","19","0","x0Lars Firework Stand","1527598","0","4","0","0","0","0","3201","Firework Stand"
"63768","19","0","Leedle boom HIRING","1945216","1","4","0","0","0","0","3188","Firework Stand"
"63776","19","0","Nirvan1s Firework Stand","1964636","0","4","0","0","0","0","3187","Firework Stand"
"63811","19","0","EvilTwins Firework Stand","998793","0","4","0","0","0","0","3182","Firework Stand"
"63842","19","0","G.L Fireworks","1510612","0","5","0","0","0","0","3178","Firework Stand"
"63855","19","0","Gstrikerzs Firework Stand","1641876","0","4","0","0","0","0","3177","Firework Stand"
"63918","19","0","Ignis Firework Stand","1620195","0","4","0","0","0","0","3170","Firework Stand"
"64038","19","0","FacelessVoid_s Firework Stand","1405742","0","4","0","0","0","0","3157","Firework Stand"
"64141","19","0","1072850s Firework Stand","1072850","0","4","0","0","0","0","3145","Firework Stand"
"64374","19","0","H and E","1976224","7","9","0","0","0","0","3123","Firework Stand"
"64697","19","0","Avicis Firework Stand","1600903","0","4","0","0","0","0","3090","Firework Stand"
"64789","19","0","WhatsDens Firework Stand","1717116","1","9","0","0","0","0","3081","Firework Stand"
"64950","19","0","ACE CORPS","278109","0","4","0","0","0","0","3065","Firework Stand"
"65146","19","0","Now hiring all welcome","1877471","1","6","0","0","0","0","3049","Firework Stand"
"65494","19","0","Emcee_Flys Firework Stand","1565931","0","4","0","0","0","0","3017","Firework Stand"
"65578","19","0","Ted2s Firework Stand","1943906","0","4","0","0","0","0","3010","Firework Stand"
"65757","19","0","EL BAHJA'S HIRING!!!","1536199","0","6","0","0","0","0","2994","Firework Stand"
"65790","19","0","-f4ze-s Firework Stand","1880252","0","4","0","0","0","0","2989","Firework Stand"
"66065","19","0","Wijaya brothers fireworks","1821213","1","6","0","0","0","0","2963","Firework Stand"
"66100","19","0","Big Bang! Gimme Gimme","1998996","6","10","0","0","0","0","2960","Firework Stand"
"66158","19","0","Red's Fireworks","2001520","0","9","0","0","0","0","2955","Firework Stand"
"66322","19","0","Galactic Fireworks","1775820","4","10","0","0","0","0","2940","Firework Stand"
"66348","19","0","A bunch of idiots","1949426","0","6","0","0","0","0","2938","Firework Stand"
"66416","19","0","Tektiks Firework Stand","2003050","5","9","0","0","0","0","2930","Firework Stand"
"66661","19","0","OmGiTsBaNtErMaNs Firework Stand","2007857","0","4","0","0","0","0","2904","Firework Stand"
"66709","19","0","Reveens Firework Stand","1847327","0","4","0","0","0","0","2899","Firework Stand"
"66878","19","0","TWIN FIREWORKS","1892561","1","4","0","0","0","0","2881","Firework Stand"
"66941","19","0","Big__Als Firework Stand","1760345","0","4","0","0","0","0","2875","Firework Stand"
"67231","19","0","Guardiangirls Firework Stand","1480903","0","4","0","0","0","0","2850","Firework Stand"
"67369","19","0","1381714s Firework Stand","1381714","0","4","0","0","0","0","2841","Firework Stand"
"67659","19","0","Mayakovskys Firework Stand","1970044","0","4","0","0","0","0","2811","Firework Stand"
"67887","19","0","Thunder-Buddies","358051","0","5","0","0","0","0","2789","Firework Stand"
"67961","19","0","hiring 5m a day!","1577113","0","4","0","0","0","0","2780","Firework Stand"
"68401","19","0","_thrashNtrash_s Firework Stand","1937128","0","4","0","0","0","0","2735","Firework Stand"
"68527","19","0","Poopy Puppy Fireworks","2042124","6","7","0","0","0","0","2722","Firework Stand"
"68649","19","0","Sarmalkwars Firework Stand","1556806","0","4","0","0","0","0","2710","Firework Stand"
"68930","19","0","HA2s Firework Stand","1725300","6","9","0","0","0","0","2685","Firework Stand"
"68957","19","0","LAURAs Firework Stand","1605706","0","4","0","0","0","0","2684","Firework Stand"
"69019","19","0","pieterwoods Firework Stand","1550359","0","4","0","0","0","0","2679","Firework Stand"
"69040","19","0","toker0101s Firework Stand","351871","0","4","0","0","0","0","2677","Firework Stand"
"69150","19","0","lolafoxs Firework Stand","1573053","0","4","0","0","0","0","2667","Firework Stand"
"69173","19","0","SoniMails Firework Stand","1852249","0","4","0","0","0","0","2664","Firework Stand"
"69246","19","0","BodyBitchs Firework Stand","1502698","0","4","0","0","0","0","2656","Firework Stand"
"69376","19","0","ShitX","2057733","0","4","0","0","0","0","2643","Firework Stand"
"69450","19","0","Spidget works","2063536","2","8","0","0","0","0","2638","Firework Stand"
"69684","19","0","Blazing Glory","2063743","2","10","0","0","0","0","2615","Firework Stand"
"69730","19","0","Glittering Prizes","2066012","1","9","0","0","0","0","2611","Firework Stand"
"69911","19","0","SPECTRE_001s Firework Stand","2038334","0","4","0","0","0","0","2592","Firework Stand"
"70412","19","0","Wat3rM3lons Firework Stand","1407296","0","4","0","0","0","0","2534","Firework Stand"
"70526","19","0","JaymarPazazs Firework Stand","2066359","0","4","0","0","0","0","2519","Firework Stand"
"71055","19","0","Ascensions Firework Stand","1649674","0","4","0","0","0","0","2466","Firework Stand"
"71168","19","0","Burned Out","2088544","2","6","0","0","0","0","2453","Firework Stand"
"71220","19","0","The Ting Goes BOOM!","2070271","0","9","0","0","0","0","2448","Firework Stand"
"72045","19","0","Cumicons Firework Stand","2034233","0","4","0","0","0","0","2369","Firework Stand"
"72235","19","0","playabels Firework Stand","2935","0","4","0","0","0","0","2353","Firework Stand"
"72338","19","0","967635s Firework Stand","967635","0","4","0","0","0","0","2346","Firework Stand"
"72507","19","0","JusticeRs Firework Stand","65023","0","4","0","0","0","0","2332","Firework Stand"
"72887","19","0","Kaboom","2114512","0","4","0","0","0","0","2304","Firework Stand"
"72968","19","0","Firework&#039;s R us","2109761","2","9","0","0","0","0","2297","Firework Stand"
"72973","19","0","Bang Bang Pow Pow","18916","0","4","0","0","0","0","2296","Firework Stand"
"73044","19","0","Sparky Sparky Boomworks","1962488","0","9","0","0","0","0","2291","Firework Stand"
"73143","19","0","Mad Rabbit Fireworks hire","1988496","2","5","0","0","0","0","2284","Firework Stand"
"73179","19","0","HeyLuis Firework Stand","1558250","0","4","0","0","0","0","2281","Firework Stand"
"73757","19","0","TheAexones Firework Stand","1303095","0","4","0","0","0","0","2237","Firework Stand"
"73894","19","0","Big Bangers","2002743","0","9","0","0","0","0","2226","Firework Stand"
"73941","19","0","Royalworks","2137489","0","6","0","0","0","0","2223","Firework Stand"
"73981","19","0","HIRING ANY ACTIVE","2013033","3","10","0","0","0","0","2221","Firework Stand"
"74044","19","0","MADDOGGS FIREWORKS","2134004","0","4","0","0","0","0","2215","Firework Stand"
"74332","19","0","BOMBING AND HACKING. LTD","1846129","3","10","0","0","0","0","2194","Firework Stand"
"74388","19","0","Not Fireproof (Hiring)","2143491","0","10","0","0","0","0","2191","Firework Stand"
"74405","19","0","Storm1971s Firework Stand","2382","0","4","0","0","0","0","2189","Firework Stand"
"74414","19","0","cyranoricks Firework Stand","2137415","0","4","0","0","0","0","2188","Firework Stand"
"74434","19","0","Felyses Firework Stand","2122166","3","4","0","0","0","0","2188","Firework Stand"
"74461","19","0","Bang Tidy","2153807","1","10","0","0","0","0","2185","Firework Stand"
"74739","19","0","Drbrownsugars Firework Stand","2136711","0","4","0","0","0","0","2165","Firework Stand"
"74780","19","0","Big Bada Boom","1981447","0","4","0","0","0","0","2162","Firework Stand"
"74991","19","0","74991","2169233","0","4","0","0","0","0","2143","Firework Stand"
"75293","19","0","BenWalker2015s Firework Stand","1017208","0","4","0","0","0","0","2119","Firework Stand"
"75406","19","0","DOMO","1542971","4","4","0","0","0","0","2110","Firework Stand"
"75641","19","0","Apokoliptic explosions","1907164","3","9","0","0","0","0","2093","Firework Stand"
"75695","19","0","Boom Boom Shop","2182083","2","6","0","0","0","0","2089","Firework Stand"
"75782","19","0","Whizzy bangers","2193453","0","9","0","0","0","0","2082","Firework Stand"
"75964","19","0","Kretinass Firework Stand","387106","0","4","0","0","0","0","2071","Firework Stand"
"76104","19","0","Justin7020s Firework Stand","71698","0","10","0","0","0","0","2062","Firework Stand"
"76119","19","0","ROBSEAVERs Firework Stand","630352","0","4","0","0","0","0","2061","Firework Stand"
"76233","19","0","Bon voyage fireworks","2171135","0","9","0","0","0","0","2054","Firework Stand"
"76386","19","0","Aimee_Oxs Firework Stand","2150114","0","4","0","0","0","0","2046","Firework Stand"
"76390","19","0","Meh Fireworks Emporium","2191344","4","10","0","0","0","0","2046","Firework Stand"
"76611","19","0","firework stand","2205604","0","4","0","0","0","0","2034","Firework Stand"
"76690","19","0","paula1991xxs Firework Stand","2154221","0","4","0","0","0","0","2029","Firework Stand"
"76914","19","0","Hoppas Firework Stand","1846262","0","4","0","0","0","0","2016","Firework Stand"
"76927","19","0","rathole","1873683","0","4","0","0","0","0","2015","Firework Stand"
"76979","19","0","Hiring Fire","2177005","9","9","0","0","0","0","2013","Firework Stand"
